;id_sn;id;name;reposts;location;created;followers;is_user_verified;mesg;name_related;location_related;Zona
0;TWITER;1,32155E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;28-10-2020 20:12:13;8503;FALSO;RT @SeremiSalud_I: ??En el marco de la Búsqueda Activa Comunitaria (BAC), el equipo de salud de @IquiqueDeTodos trabaja junto a @SeremiSalud…;;;
1;TWITER;1,32154E+18;Saludtarapaca;3;Aníbal Pinto 815, Iquique;28-10-2020 19:32:10;8503;FALSO;"RT @SeremiSalud_I: ¡Feliz día a todos los funcionarios municipales! ??????

Muchas gracias por su dedicación y compromiso??, especialmente en l…";;;
2;TWITER;1,32152E+18;Saludtarapaca;4;Aníbal Pinto 815, Iquique;28-10-2020 18:46:19;8503;FALSO;RT @MinjudhTarapaca: ?El Seremi @MinjudhTarapaca junto al Encargado de la Comisión de Género sector Justicia, participaron de Charla “La in…;;;
3;TWITER;1,32152E+18;Saludtarapaca;9;Aníbal Pinto 815, Iquique;28-10-2020 18:28:50;8503;FALSO;RT @pdazan: Recomendaciones de autocuidado, escuchando y dando respuestas a las dudas de la gente son las principales misiones de las #Cuad…;;;
4;TWITER;1,32152E+18;Saludtarapaca;2;Aníbal Pinto 815, Iquique;28-10-2020 18:28:34;8503;FALSO;RT @INDAP_Tarapaca: Recordamos al cierre de este mes las actividades de celebración del XII Aniversario del #DíaInternacionaldelaMujerRural…;;;
5;TWITER;1,32152E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;28-10-2020 18:28:25;8503;FALSO;RT @IPSTarapaca: #CuidémonosEntreTodos - Hoy visitaron nuestras sucursal de #Iquique funcionarios de la @SeremiSalud_I, quienes evaluaron p…;;;
6;TWITER;1,32152E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;28-10-2020 18:28:6;8503;FALSO;RT @seremieduc01: Hoy se realizó la primera sesión del consejo asesor Abrir las Escuelas paso a paso 2020-2021 ???? del @Mineduc, cuyo objeti…;;;
7;TWITER;1,32152E+18;Saludtarapaca;16;Aníbal Pinto 815, Iquique;28-10-2020 18:25:16;8503;FALSO;"RT @Gore_Tarapaca: CASOS EN #TARAPACÁ ?? | Revisa las cifras entregadas por la autoridad sanitaria de este  miércoles 28 de octubre. ????

#Iq…";;;
8;TWITER;1,3215E+18;Saludtarapaca;2;Aníbal Pinto 815, Iquique;28-10-2020 17:3:18;8503;FALSO;"RT @SSaludOsorno: Continuando con el espacio semanal de Atención Primaria del @SSaludOsorno por @RadioSago, hoy es el turno de ""Estrategia…";;;
9;TWITER;1,3215E+18;Saludtarapaca;3;Aníbal Pinto 815, Iquique;28-10-2020 17:2:59;8503;FALSO;RT @SSDelReloncavi: Saludamos al Hospital de Llanquihue y a sus funcionarios en su aniversario número 54. Destacar la labor, entrega y comp…;;;
10;TWITER;1,3215E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;28-10-2020 17:1:55;8503;FALSO;RT @TarapacaBBNN: ?Recordamos que mañana se recepcionan las ofertas para la licitación de cinco inmuebles en La Tirana, que buscan potencia…;;;
11;TWITER;1,3215E+18;Saludtarapaca;4;Aníbal Pinto 815, Iquique;28-10-2020 17:1:41;8503;FALSO;RT @IPSTarapaca: #CuidémonosEntreTodos - Nuestra DR @PBoyardi y la Seremi del Trabajo @cibel_jimenez, se reúnen en estos momentos para visu…;;;
12;TWITER;1,3215E+18;Saludtarapaca;2;Aníbal Pinto 815, Iquique;28-10-2020 17:0:7;8503;FALSO;RT @red_alto: En el Día del Funcionario Municipal saludamos a todos aquellos trabajadores que hoy 28 de octubre conmemoran su día, quienes…;;;
13;TWITER;1,32146E+18;Saludtarapaca;73;Aníbal Pinto 815, Iquique;28-10-2020 14:51:24;8503;FALSO;"RT @ministeriosalud: [HILO] Balance Diario #COVID_19 – miércoles 28 de octubre

El Ministerio de Salud informa los casos totales confirmado…";;;
14;TWITER;1,32146E+18;Saludtarapaca;2;Aníbal Pinto 815, Iquique;28-10-2020 14:50:41;8503;FALSO;RT @red_alto: Hasta las 12 hrs, la Red de Atención Primaria de Salud estará realizando  un operativo PCR en explanada gimnasio municipal, u…;;;
15;TWITER;1,32146E+18;Saludtarapaca;10;Aníbal Pinto 815, Iquique;28-10-2020 14:48:23;8503;FALSO;RT @SeremiSalud_I: ???????????????En un trabajo conjunto entre @SeremiSalud_I y @Saludtarapaca, realizamos un operativo para realizar exámenes de…;;;
16;TWITER;1,32143E+18;Saludtarapaca;1;Aníbal Pinto 815, Iquique;28-10-2020 12:45:41;8503;FALSO;RT @Cenabast: ¿Eres usuario de Cenabast? Revisa aquí cómo comunicarte con nosotros, a partir de esta emergencia sanitaria: https://t.co/0oO…;;;
17;TWITER;1,32142E+18;Saludtarapaca;11;Aníbal Pinto 815, Iquique;28-10-2020 12:11:23;8503;FALSO;RT @RCivil_Tarapaca: Como cada miércoles, hoy en Oficina de Sotomayor 708 en #Iquique entregamos orientación en materias de derecho sucesor…;;;
18;TWITER;1,32142E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;28-10-2020 12:11:10;8503;FALSO;RT @seremieduc01: Seremi @clacham en entrevista por radio @lamegafmiqq ??? para informar sobre el trabajo entre @Mineduc y @UNESCO para apoy…;;;
19;TWITER;1,32142E+18;Saludtarapaca;9;Aníbal Pinto 815, Iquique;28-10-2020 12:11:2;8503;FALSO;RT @minvutarapaca: ?? ¡¡RECUERDA!! Hasta el viernes 30 de octubre a las 14 horas, hay que contar con el ahorro en la cuenta para la vivienda…;;;
20;TWITER;1,32142E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;28-10-2020 12:10:39;8503;FALSO;RT @Sencetarapaca: ?? EN VIVO | Este jueves 29 responderemos todas tus preguntas sobre el #SubsidioAlEmpleo. Conéctate a las 14.30 horas a l…;;;
21;TWITER;1,32119E+18;Saludtarapaca;5;Aníbal Pinto 815, Iquique;27-10-2020 20:51:58;8503;FALSO;RT @SeremiSalud_I: ???? Revisamos la situación de los migrantes en #Huara para garantizar las condiciones sanitarias y el cumplimiento de c…;;;
22;TWITER;1,32119E+18;Saludtarapaca;4;Aníbal Pinto 815, Iquique;27-10-2020 20:35:1;8503;FALSO;RT @INDAP_Tarapaca: Cerramos nuestra Gira Técnica de la #MesadelaMujerRural en el Centro de Investigación y Desarrollo del municipio @pozoa…;;;
23;TWITER;1,32118E+18;Saludtarapaca;12;Aníbal Pinto 815, Iquique;27-10-2020 20:9:31;8503;FALSO;"RT @Salud_Responde: Campaña #VacunaciónContraElSarampión
Cada 5 años nuestro país refuerza la protección contra esta enfermedad con una dos…";;;
24;TWITER;1,32118E+18;Saludtarapaca;3;Aníbal Pinto 815, Iquique;27-10-2020 20:9:21;8503;FALSO;RT @Cenabast: En este momento, conversamos con nuestros usuarios de Servicios de Salud, hospitales de baja y mediana complejidad, para prof…;;;
25;TWITER;1,32117E+18;Saludtarapaca;12;Aníbal Pinto 815, Iquique;27-10-2020 19:35:30;8503;FALSO;"#CuidemonosEntreTodos Desde el Servicio de #Salud #Iquique en conjunto con @Hospitaliquique trabajamos comprometidos en la reducción de las listas de espera.
@ministeriosalud @arturozunigaj @ATapiaC @MAngelQuezada @Manuel_Fdez_Ib @AlvaroJofre @SeremiSalud_I @Gore_Tarapaca https://t.co/Duj4J9dMqn";;;
26;TWITER;1,32117E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;27-10-2020 19:23:26;8503;FALSO;RT @IPSTarapaca: #IPSenTerreno - Nuestra DR @PBoyardi se reúne en estos momentos con el Gobernador del #Tamarugal, @Jussef_Araya, para conv…;;;
27;TWITER;1,32117E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;27-10-2020 19:23:17;8503;FALSO;RT @INDAP_Tarapaca: Continuando en nuestra Gira Técnica en el #Tamarugal de la #MesadelaMujerRural la siguiente parada fue conocer el empre…;;;
28;TWITER;1,32117E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;27-10-2020 19:23:9;8503;FALSO;RT @IPSTarapaca: #IPSenTerreno - Nuestra DR @PBoyardi visita nuestra sucursal en #PozoAlmonte para verificar en terreno las medidas sanitar…;;;
29;TWITER;1,32117E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;27-10-2020 19:22:56;8503;FALSO;RT @INDAP_Tarapaca: En el marco de la Gira Técnica en el #Tamarugal de la #MesadelaMujerRural iniciamos el recorrido con la apicultora ????Ma…;;;
30;TWITER;1,32117E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;27-10-2020 19:22:45;8503;FALSO;RT @Tamarugalgob: Hoy el Gobernador del #Tamarugal @Jussef_Araya realizó entrega del fondo ORASMI a Bárbara, una joven Pozo Almontina que r…;;;
31;TWITER;1,32117E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;27-10-2020 19:22:31;8503;FALSO;RT @seremieduc01: Canal @RTC_TELEVISION ??registró atención presencial a apoderados en oficina regional de Ayuda @Mineduc. Seremi @clacham r…;;;
32;TWITER;1,32116E+18;Saludtarapaca;3;Aníbal Pinto 815, Iquique;27-10-2020 18:43:33;8503;FALSO;RT @Cenabast: Durante esta tarde comenzamos el ciclo de videoconferencias con los usuarios de la red de salud, para tratar importantes tema…;;;
33;TWITER;1,32116E+18;Saludtarapaca;35;Aníbal Pinto 815, Iquique;27-10-2020 18:43:19;8503;FALSO;RT @Senda_Tarapaca: @DirectorSenda Claudio Jiménez participa en reunión de trabajo del Colegio Rupanic de #AltoHospicio, junto al equipo ed…;;;
34;TWITER;1,32116E+18;Saludtarapaca;17;Aníbal Pinto 815, Iquique;27-10-2020 18:43:5;8503;FALSO;"RT @Gore_Tarapaca: CASOS EN #TARAPACÁ ?? | Revisa las cifras entregadas por la autoridad sanitaria de este  martes 27 de octubre. ????

#Iquiq…";;;
35;TWITER;1,32112E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;27-10-2020 16:9:36;8503;FALSO;RT @INDAP_Tarapaca: Hoy en el marco de la #MesadelaMujerRural nos encontramos en una Gira Técnica en el #Tamarugal para que las mujeres de…;;;
36;TWITER;1,32112E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;27-10-2020 15:51:9;8503;FALSO;RT @MTTTarapaca: #MTTInforma Esta semana finaliza el plazo para  vehículos con patentes terminadas en 3?? y 4?? que deben renovar su #Revis…;;;
37;TWITER;1,32112E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;27-10-2020 15:50:55;8503;FALSO;"RT @IPSTarapaca: ¿Sabías que puedes realizar algunos trámites de forma remota sin #ClaveÚnica?

?El bono #BodasDeOro ?????????es uno de ellos.…";;;
38;TWITER;1,32112E+18;Saludtarapaca;3;Aníbal Pinto 815, Iquique;27-10-2020 15:50:47;8503;FALSO;RT @minvutarapaca: ???Te invitamos a escuchar la entrevista a la Seremi (s) @vguajardoc1 en Radio La Nueva Súper 91.9??? donde comenta progra…;;;
39;TWITER;1,32111E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;27-10-2020 15:12:28;8503;FALSO;RT @SeremiSalud_I: ????¿Sabes qué medidas preventivas deben implementar en ferias libres para disminuir el riesgo de contagio de COVID-19?…;;;
40;TWITER;1,32111E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;27-10-2020 15:12:13;8503;FALSO;RT @seremieduc01: Ahora ??| Seremi @clacham en entrevista con Radio Almontina 98.7 ?? en la provincia del Tamarugal, para difundir detalles d…;;;
41;TWITER;1,32111E+18;Saludtarapaca;5;Aníbal Pinto 815, Iquique;27-10-2020 15:12:3;8503;FALSO;"RT @IPSTarapaca: ¡Atención amig@s de ????????????????????!

Antes de ir a nuestras sucursales a solicitar la #PermanenciaDefinitiva, revisa el listad…";;;
42;TWITER;1,32111E+18;Saludtarapaca;11;Aníbal Pinto 815, Iquique;27-10-2020 15:11:48;8503;FALSO;RT @MinjudhTarapaca: ?El seremi Fernando Canales @MinjudhTarapaca participa de zoom masivo “El Departamento de las Corporaciones y Fundacio…;;;
43;TWITER;1,32111E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;27-10-2020 15:11:31;8503;FALSO;RT @MopTarapaca: #ObrasHidráulicasMOP inició el estudio de factibilidad para una fuente propia de agua potable para abastecer a la comunida…;;;
44;TWITER;1,32109E+18;Saludtarapaca;66;Aníbal Pinto 815, Iquique;27-10-2020 14:11:47;8503;FALSO;"RT @ministeriosalud: [HILO] Balance Diario #COVID_19 – martes 27 de octubre

El Ministerio de Salud informa los casos totales confirmados d…";;;
45;TWITER;1,32109E+18;Saludtarapaca;10;Aníbal Pinto 815, Iquique;27-10-2020 13:48:15;8503;FALSO;#CuidémonoEntreTodos En el contexto d los nuevos protocolos d bioseguridad Servicio #Salud #Iquique junto a Atención Primaria de #Tarapacá retoman atenciones odontológicas electivas para cumplir con garantías #Ges de los usuarios @ministeriosalud @pdazan @arturozunigaj @ATapiaC https://t.co/vqzJTupfY3;;;
46;TWITER;1,32107E+18;Saludtarapaca;10;Aníbal Pinto 815, Iquique;27-10-2020 12:25:50;8503;FALSO;"RT @RCivil_Tarapaca: [ATENCIÓN] Este martes 27 de octubre todas las oficinas de #Tarapacá están atendiendo. Revisa esta información:
#Iquiq…";;;
47;TWITER;1,32106E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;27-10-2020 12:4:59;8503;FALSO;"RT @IPSTarapaca: #CuidémonosEntreTodos - Ya estamos atendiendo??Te recordamos nuestros horarios ????

?#Iquique, #AltoHospicio y #PozoAlmonte…";;;
48;TWITER;1,32106E+18;Saludtarapaca;10;Aníbal Pinto 815, Iquique;27-10-2020 12:4:37;8503;FALSO;RT @minvutarapaca: ?? ¡¡ATENCIÓN!! En noviembre (tercera semana) se iniciará el segundo llamado del #SubsidioClaseMedia DS1 ??? Importante re…;;;
49;TWITER;1,32106E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;27-10-2020 12:4:28;8503;FALSO;RT @seremieduc01: Seremi @clacham al aire a través de @radiobravissima 88.7 ?? para informar accerca de la entrega de resultados @AdmisionEs…;;;
50;TWITER;1,32106E+18;Saludtarapaca;10;Aníbal Pinto 815, Iquique;27-10-2020 12:4:16;8503;FALSO;RT @Sencetarapaca: ¿Tienes una pregunta o sobre nuestros subsidios al Empleo, Empleo Joven o Bono Trabajo de la Mujer? ¿Quieres ser benefic…;;;
51;TWITER;1,32084E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;26-10-2020 21:14:4;8503;FALSO;RT @Cenabast: IMPORTANTE??. Esta semana iniciamos un nuevo ciclo de videoconferencias con los usuarios de la red de salud, para tratar impor…;;;
52;TWITER;1,32084E+18;Saludtarapaca;26;Aníbal Pinto 815, Iquique;26-10-2020 21:13:43;8503;FALSO;RT @Senda_Tarapaca: Continuamos fortaleciendo la coordinación entre @FiscaliaIRegion y @CarabTarapaca para evitar venta de alcohol a menore…;;;
53;TWITER;1,32079E+18;Saludtarapaca;13;Aníbal Pinto 815, Iquique;26-10-2020 18:26:17;8503;FALSO;El Segundo operativo GES Catarata que beneficia a 58 adultos mayores e impacta en la resolución de lista de espera Oftalmológica Gracias al apoyo de Unidad de Atención Primaria Oftalmológica Uapo del Cesfam Cirujano Videla @arturozunigaj @ATapiaC @MAngelQuezada @ministeriosalud https://t.co/4kVP4bcoZW;;;
54;TWITER;1,32079E+18;Saludtarapaca;37;Aníbal Pinto 815, Iquique;26-10-2020 18:26:16;8503;FALSO;RT @pdazan: ¡Hoy realizamos un importante anuncio! Las #CuadrillasSanitarias comenzarán, desde este martes 27 de octubre, a recorrer las ca…;;;
55;TWITER;1,32079E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;26-10-2020 18:25:57;8503;FALSO;"RT @MDSTarapaca: ¡Seguimos reuniéndonos para conmemorar el #MesDelAdultoMayor!

Seremi @aliaga_kathy y coordinadora de @SenamaTarapac se re…";;;
56;TWITER;1,32079E+18;Saludtarapaca;2;Aníbal Pinto 815, Iquique;26-10-2020 18:1:21;8503;FALSO;RT @CentroOncoNorte: Tras 10 años de servicio reemplazan al primer #AceleradorLineal del norte de #Chile, con el que se atendió a más de 50…;;;
57;TWITER;1,32078E+18;Saludtarapaca;3;Aníbal Pinto 815, Iquique;26-10-2020 17:46:35;8503;FALSO;"RT @IPSTarapaca: ¡Actualiza tu #ClaveÚnica!

1??Ingresa a https://t.co/PT6adIP2hh
2??Haz clic en Inicia sesión
3??Digita tu #RUT y #ClaveÚn…";;;
58;TWITER;1,32077E+18;Saludtarapaca;19;Aníbal Pinto 815, Iquique;26-10-2020 16:47:45;8503;FALSO;"RT @Gore_Tarapaca: CASOS EN #TARAPACÁ ?? | Revisa las cifras entregadas por la autoridad sanitaria de este  lunes 26 de octubre. ????

#Iquiqu…";;;
59;TWITER;1,32077E+18;Saludtarapaca;10;Aníbal Pinto 815, Iquique;26-10-2020 16:33:19;8503;FALSO;"RT @MDSTarapaca: ¡Debemos continuar trabajando todos juntos en beneficio de las familias de #Tarapacá!

Seremi @aliaga_kathy sostiene reuni…";;;
60;TWITER;1,32077E+18;Saludtarapaca;17;Aníbal Pinto 815, Iquique;26-10-2020 16:32:46;8503;FALSO;RT @Gore_Tarapaca: Punto de prensa 26 de octubre de 2020 - Gobierno Regional de Tarapacá https://t.co/jrR8k9lBMh;;;
61;TWITER;1,32075E+18;Saludtarapaca;1;Aníbal Pinto 815, Iquique;26-10-2020 15:22:15;8503;FALSO;RT @CentroOncoNorte: Comenzaron los trabajos para la instalación de nuevo acelerador lineal en la Unidad de #Radioterapia del @CentroOncoNo…;;;
62;TWITER;1,32074E+18;Saludtarapaca;14;Aníbal Pinto 815, Iquique;26-10-2020 15:9:59;8503;FALSO;"RT @MDSTarapaca: ¡Valoramos la participación de los #AdultosMayores y las #PersonasConDiscapacidad en el #Plebiscito2020!

Seremi @aliaga_k…";;;
63;TWITER;1,32074E+18;Saludtarapaca;5;Aníbal Pinto 815, Iquique;26-10-2020 15:9:15;8503;FALSO;"RT @seremieduc01: ¡Atención apoderados! Ya están disponibles los resultados del Sistema de @AdmisionEscolar. 
Revisa la postulación de tu h…";;;
64;TWITER;1,32074E+18;Saludtarapaca;12;Aníbal Pinto 815, Iquique;26-10-2020 14:36:42;8503;FALSO;RT @MinjudhTarapaca: ?Agradecemos la labor realizada por todo el equipo humano de @RCivil_Tarapaca el día de ayer en los locales de votació…;;;
65;TWITER;1,32073E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;26-10-2020 14:21:25;8503;FALSO;RT @MinjudhTarapaca: ???El seremi @MinjudhTarapaca @fernand12849999 participa activamente en la firma del Convenio de Colaboración Interinst…;;;
66;TWITER;1,32073E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;26-10-2020 14:21:16;8503;FALSO;"RT @IPSTarapaca: Atención #Tarapacá?? Consulta en línea si eres un potencial beneficiari@ del #AportePrevisionalSolidario de Vejez ????????

?D…";;;
67;TWITER;1,32073E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;26-10-2020 13:58:33;8503;FALSO;RT @JUNJI_Tarapaca: ¡Qué importante son los estilos saludables!. Y una actividad, que esta inserta en ello, es el cuidado de los dientes, a…;;;
68;TWITER;1,32072E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;26-10-2020 13:49:22;8503;FALSO;RT @MinjudhTarapaca: ?????Funcionari@s de la @CAJTA_oficial #Tarapacá se realizaron el exámen PCR, en el marco del próximo retorno seguro a l…;;;
69;TWITER;1,32072E+18;Saludtarapaca;5;Aníbal Pinto 815, Iquique;26-10-2020 13:36:39;8503;FALSO;RT @SaludMagallanes: En #TribunaMagallánica de @RadioMagallanes neurólogo @HCMagallanes Dr. Javier Gaete informa a comunidad sobre factores…;;;
70;TWITER;1,3207E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;26-10-2020 12:9:0;8503;FALSO;RT @RCivil_Tarapaca: ¡Buenos días! Hoy lunes  todas nuestras oficinas en #Tarapacá abren sus puertas. Recuerda siempre asistir respetando l…;;;
71;TWITER;1,3207E+18;Saludtarapaca;14;Aníbal Pinto 815, Iquique;26-10-2020 12:4:19;8503;FALSO;Destacamos y compartimos la nota publicada este fin de semana en la edición impresa de @laestrellaiqq en la que se da a conocer el trabajo de reducción de Lista de Espera que desarrolla @Hospitaliquique @Saludtarapaca @Gore_Tarapaca @ministeriosalud @arturozunigaj @pdazan https://t.co/123taMq07V;;;
72;TWITER;1,3207E+18;Saludtarapaca;1;Aníbal Pinto 815, Iquique;26-10-2020 11:55:41;8503;FALSO;"RT @sercoteciquique: ¡Atención! Los invitamos a sumarse este jueves 29 de octubre a las 17:00 hrs. a un nuevo #WebinarsSercotec 

??Los esp…";;;
73;TWITER;1,3207E+18;Saludtarapaca;7;Aníbal Pinto 815, Iquique;26-10-2020 11:55:31;8503;FALSO;RT @minvutarapaca: Si quieres mejorar viviendas o espacios comunitarios de familias en localidades rurales con menos de 5.000 habitantes.…;;;
74;TWITER;1,3207E+18;Saludtarapaca;13;Aníbal Pinto 815, Iquique;26-10-2020 11:55:19;8503;FALSO;RT @Gore_Tarapaca: MUCHA ATENCIÓN ? | Recuerda que el correcto uso de la mascarilla es cubriendo tu nariz, boca y mentón en todo momento. ??…;;;
75;TWITER;1,32052E+18;Saludtarapaca;3;Aníbal Pinto 815, Iquique;26-10-2020 0:37:26;8503;FALSO;#ChileVotaXChile Equipo de #Salud de @CesfamPica de @MunicipioPica prestó apoyo en local de votación de la comuna de #Pica en esta jornada de #Plebiscito2020 en la que se facilitó el derecho a sufragio a todos los trabajadores de la Red Asistencial que cumplieron con turnos https://t.co/GbQhZE2mjX;;;
76;TWITER;1,32052E+18;Saludtarapaca;5;Aníbal Pinto 815, Iquique;26-10-2020 0:28:52;8503;FALSO;#ChileVotaXChile Equipo de la Posta de #Pisagua estuvo atento en sus turnos en esta jornada de #Plebiscito2020 ante las consultas y #Urgencias de la comunidad @MuniHuara @ministeriosalud @arturozunigaj @pdazan @ATapiaC @Gore_Tarapaca https://t.co/Cw1MqEJNaK;;;
77;TWITER;1,32049E+18;Saludtarapaca;12;Aníbal Pinto 815, Iquique;25-10-2020 22:10:19;8503;FALSO;#ChileVotaXChile equipo de la Posta de Chanavayita dispuesto ante cualquier requerimiento de la comunidad en esta jornada de #Plebiscito2020 en la zona costera sur de #IQUIQUE #Tarapacá @IquiqueDeTodos @ministeriosalud @arturozunigaj @pdazan @ATapiaC https://t.co/1maM8lXEFU;;;
78;TWITER;1,32048E+18;Saludtarapaca;4;Aníbal Pinto 815, Iquique;25-10-2020 21:52:24;8503;FALSO;RT @RCivil_Tarapaca: En #AltoHospicio algunas de nuestras expertas en Identificación son Leslie Ródenas (izq) y Carmen Supanta (der) quiene…;;;
79;TWITER;1,32048E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;25-10-2020 21:24:33;8503;FALSO;RT @SeremiSalud_I: ??Revisamos las medidas sanitarias implementadas en el Liceo Bicentenario Juan Pablo II de #AltoHospicio para llevar a ca…;;;
80;TWITER;1,32046E+18;Saludtarapaca;9;Aníbal Pinto 815, Iquique;25-10-2020 20:2:40;8503;FALSO;#ChileVotaXChile Equipo de la Posta de #Salud de #LaTirana cumple con sus turnos y también apoyan en el lugar de votación de la localidad del #Tamarugal #Tarapacá #PozoAlmonte @munipozoalmonte @ministeriosalud @arturozunigaj @pdazan @ATapiaC https://t.co/ZfMzmZ9dd2;;;
81;TWITER;1,32045E+18;Saludtarapaca;2;Aníbal Pinto 815, Iquique;25-10-2020 19:57:55;8503;FALSO;RT @Tamarugalgob: El Gobernador del #Tamarugal @Jussef_Araya ejerció su derecho a sufragar en el Colegio Marista de #AltoHospicio. Esto, lu…;;;
82;TWITER;1,32045E+18;Saludtarapaca;6;Aníbal Pinto 815, Iquique;25-10-2020 19:57:42;8503;FALSO;RT @RCivil_Tarapaca: [??VIDEO] La Directora de nuestro servicio en #Tarapacá @ematarapaca destacó el trabajo de los Expertos en Identificaci…;;;
83;TWITER;1,3204E+18;Saludtarapaca;10;Aníbal Pinto 815, Iquique;25-10-2020 16:36:17;8503;FALSO;#Urgencia del consultorio Héctor Reyno de #AltoHospicio atenta a los requerimientos de la comunidad luego de asistir a sus respectivos locales de votación a emitir su sufragio @pdazan @ministeriosalud @arturozunigaj @Manuel_Fdez_Ib #ChileVotaXChile @MAngelQuezada @ATapiaC https://t.co/ZQ3N2FDEeM;;;
84;TWITER;1,3204E+18;Saludtarapaca;14;Aníbal Pinto 815, Iquique;25-10-2020 16:10:28;8503;FALSO;#ChileVotaXChile Equipo del #Sapu Pedro Pulgar #AltoHospicio de @red_alto @MHospicio cumple con su turno atentos a los requerimientos luego de ejercer su derecho a sufragio en forma diferenciada @ministeriosalud @arturozunigaj @pdazan @ATapiaC @MAngelQuezada https://t.co/N17VFyObdD;;;
85;TWITER;1,32039E+18;Saludtarapaca;13;Aníbal Pinto 815, Iquique;25-10-2020 15:29:56;8503;FALSO;En esta jornada de #Plebiscito2020 el Centro de Atenciones Respiratorias de @munipozoalmonte se encuentra disponible ante las consultas de la comunidad a un costado del #Sapu #PozoAlmonte #Tarapacá #ChileVotaXChile @Gore_Tarapaca @arturozunigaj @pdazan @ATapiaC https://t.co/XHtt8bKNZl;;;
86;TWITER;1,32038E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;25-10-2020 14:45:17;8503;FALSO;#ChileVotaXChile Equipo de #Sapu #PozoAlmonte con dotación completa en su turno ante cualquier contingencia luego de cumplir en forma diferenciada con su derecho a sufragio sin inconvenientes @munipozoalmonte @ministeriosalud @pdazan @arturozunigaj @ATapiaC @MAngelQuezada https://t.co/qcyT2PkPo5;;;
87;TWITER;1,32037E+18;Saludtarapaca;11;Aníbal Pinto 815, Iquique;25-10-2020 14:17:53;8503;FALSO;#ChileVotaXChile Funcionarios d #Salud que concurran a cumplir con su derecho a sufragio deben contactarse con #Facilitadores d Servel para cumplir d manera rápida con el proceso y d esta forma poder retornar a sus turnos y estar a disposición de la comunidad @ministeriosalud https://t.co/HyxE6Gl8WD;;;
88;TWITER;1,32036E+18;Saludtarapaca;13;Aníbal Pinto 815, Iquique;25-10-2020 13:46:51;8503;FALSO;#SamuComprometido Dotación completa de #Samu #Tarapacá en este #Plebiscito2020 dispuestos para trabajar en conjunto con toda la Red Prehospitalaria luego de cumplir por turnos con su derecho a sufragio en sus respectivos locales de votación #ChileVotaXChile @ministeriosalud https://t.co/e1P9hP3InU;;;
89;TWITER;1,32036E+18;Saludtarapaca;3;Aníbal Pinto 815, Iquique;25-10-2020 13:31:25;8503;FALSO;RT @SaludChiloe: En este #Plebiscito2020 sigue todas las medidas de autocuidado como el uso de mascarilla??, lavado de manos frecuente y dis…;;;
90;TWITER;1,32035E+18;Saludtarapaca;76;Aníbal Pinto 815, Iquique;25-10-2020 12:54:40;8503;FALSO;RT @ministeriosalud: ??EN VIVO | Ministro @DrEnriqueParis entrega medidas sanitarias para un #Plebiscito2020 seguro. #ChileVotaXChile https:…;;;
91;TWITER;1,32035E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;25-10-2020 12:52:4;8503;FALSO;RT @RCivil_Tarapaca: En la Escuela República de España, Eva Toledo cumple las funciones de Experta e Identificación. Ella, como todos nuest…;;;
92;TWITER;1,32035E+18;Saludtarapaca;8;Aníbal Pinto 815, Iquique;25-10-2020 12:51:52;8503;FALSO;RT @RCivil_Tarapaca: La función de nuestros expertos es cotejar la identidad de los votantes en caso de que el presidente de la mesa tenga…;;;
93;TWITER;1,32035E+18;Saludtarapaca;14;Aníbal Pinto 815, Iquique;25-10-2020 12:51:35;8503;FALSO;RT @MTTTarapaca: #Plebiscito2020 Servicios subsidiados a zonas aisladas ya se encuentran trasladando a quienes deben llegar hasta sus lugar…;;;
