;id_sn;id;name;reposts;location;created;followers;is_user_verified;name_related;location_related;mesg
63;FB;906414986554606;Tarapaca247;;;2020-10-28 19:53:18;;;;;"“No pierdas tu bono” es el nombre de la campaña, para la cual fue dispuesta la plataforma www.bonospendientes.cl, donde las personas podrán saber si tienen bonos pendientes de cobro. El Ministerio del Trabajo y Previsión Social, a través del Instituto de Previsión Social (IPS) y la red de atención ChileAtiende, lanzaron la campaña “No pierdas tu bono”, buscando que las personas que han cumplido con todos los requisitos, cobren beneficios pendientes de pago, a través del Aporte Familiar Permanente y de los bonos Ayuda Familiar y de Emergencia. [ 230 more words ]

https://tarapaca247.cl/2020/10/28/seremis-de-desarrollo-social-y-de-trabajo-invitan-a-los-tarapaquenos-a-cobrar-beneficios-pendientes/

TARAPACA247.CL
Seremis de Desarrollo Social y de Trabajo invitan a los tarapaqueños a cobrar beneficios pendientes"
64;FB;906414986554606;Tarapaca247;;;2020-10-28 18:57:36;;;;;"[ IQUIQUE ] Ruta A16, pista de bajada, altura línea Ferrera está llegando la congestión vehicular, producto de accidente en Sotomayor/Circunvalación.

???? Síguenos en www.instagram.com/tarapaca247"
65;FB;906414986554606;Tarapaca247;;;2020-10-28 17:50:39;;;;;"[ IQUIQUE ] Ahora se le cae carga en altura semáforos Sotomayor, congestión vehicular.

???? Síguenos en www.instagram.com/tarapaca247"
66;FB;906414986554606;Tarapaca247;;;2020-10-28 17:42:30;;;;;"SE REALIZA TESTEO DE #COVID A MÁS DE 600 #MIGRANTES QUE LLEGARON A #IQUIQUE EN LOS ÚLTIMOS DÍAS.
En operativos paralelos #Salud_municipal ya tomó 120 muestras en el Colegio #UNAP; mientras, en el Liceo A7 la SEREMIA de salud estima alcanzar 500 muestras.

???? Síguenos en www.instagram.com/tarapaca247"
67;FB;906414986554606;Tarapaca247;;;2020-10-28 17:04:58;;;;;"SII rebajó 1.400 millones de pesos de impuestos a Penta por ""gasto necesario"" en abogados

Fuentes de la institución indican que el beneficio no corresponde, dado que los controladores -Carlos Délano y Carlos Lavín- actuaron con dolo.

Empresas Penta fue beneficiada con la aprobación de una rebaja de más de 1.400 millones de pesos, que gastó en asesoría legal, del monto total de sus impuestos del año tributario 2018, según publicó este martes el Centro de Investigación Periodística de Ciper Chile

Un reportaje del citado medio reveló que el 3 de agosto pasado el Servicio de Impuestos Internos (SII) aceptó una apelación de la firma para que los pagos a tres oficinas de abogados que la asesoraron…"
68;FB;906414986554606;Tarapaca247;;;2020-10-28 16:51:11;;;;;"CIERRE DE CDP DE POZO ALMONTE OBEDECE A PROCESO ADMINISTRATIVO

Conforme a las necesidades del servicio, se efectuó el cierre administrativo del Centro de Detención Preventiva de Pozo Almonte, dependiente de la dirección regional de Gendarmería, lo que significa que los internos que cumplían condena en el recinto, ya no se encuentran en dicha unidad.

“En ese orden de ideas y con las expulsiones que se cumplieron recientemente tanto hacia Bolivia como Perú, la unidad quedó prácticamente vacía, por lo cual obligó hacer el cierre administrativo del recinto y redistribuir al personal en los diferentes penales de la región”.

El coronel González Báez, apuntó que en la actualidad el CDP de Pozo…"
69;FB;906414986554606;Tarapaca247;;;2020-10-28 16:49:35;;;;;"Los diputados de Revolución Democrática, Natalia Castillo y Jorge Brito, presentaron un proyecto que busca inhabilitar a parlamentarios, ministros, subsecretarios e intendentes, que actualmente se encuentren en su cargo, para que no puedan inscribir candidaturas para ser parte de la próxima Convención Constitucional

""Queremos cerrarle la puerta a cualquier intento por parte de los mismo de siempre de perpetuarse en el poder, impidiendo el avance de un recambio y de la voluntad de la mayoría de Chile"", expresó Brito.

""Hemos presentado esta iniciativa por decencia, por democracia y por respetar la voluntad mayoritaria de nuestro país”, sentenció.

???? Síguenos en www.instagram.com/tarapaca247"
70;FB;906414986554606;Tarapaca247;;;2020-10-28 15:48:20;;;;;"[ IQUIQUE ] Congestión vehicular en calle Patricio Lynch, taco comienza en O’Higgins

?? Tomar vías alternativas.

???? Síguenos en www.instagram.com/tarapaca247"
71;FB;906414986554606;Tarapaca247;;;2020-10-28 15:36:00;;;;;"GOBIERNO IRÁ AL TRIBUNAL CONSTITUCIONAL POR PROYECTO DE SEGUNDO RETIRO DEL 10%

El Gobierno presentó una reserva de constitucionalidad al proyecto de segundo retiro del 10% de fondos previsionales, que fue aprobada en general este martes en la Comisión de Constitución de la Cámara Baja, con votos del oficialismo.

“Entendemos que este proyecto tiene un quórum de tres quintos como lo han calificado, pero nosotros consideramos que es de dos tercios. Por lo mismo vamos a hacer una reserva de constitucionalidad en esa materia”, afirmó el ministro Cristián Monckeberg tras la aprobación.

Por su parte, el subsecretario de la Segpres, Juan José Ossa, reafirmó la solicitud de reserva de…"
72;FB;906414986554606;Tarapaca247;;;2020-10-28 15:35:01;;;;;"Carabineros de la 2ª Comisaría #PozoAlmonte y Retén #Mamiña
durante patrullajes preventivos por diferentes rutas, encontraron 3 camionetas en la carretera sin ocupantes, los cuales contenían 16 mil cartones de cigarrillos de contrabando en su carga.

???? Síguenos en www.instagram.com/tarapaca247"
73;FB;906414986554606;Tarapaca247;;;2020-10-28 15:25:25;;;;;"En horas de la madrugada Carabineros de la 3ª Comisaría #AltoHospicio detuvieron a un hombre de 24 años que robó especies desde el Centro Comunitario de Salud Familiar El Boro avaluadas en 600 mil pesos.

???? Síguenos en www.instagram.com/tarapaca247"
74;FB;906414986554606;Tarapaca247;;;2020-10-28 15:21:31;;;;;Nuevamente 'Eddie', can detector de drogas del OS 7 #Iquique, sorprendió al pasajero de un vehículo que transitaba por la ruta internacional 15 CH portando en su equipaje 4 kilos 165 gramos de Pasta Base de Cocaína, procediendo a su detención por el delito de Trafico de Drogas.
75;FB;906414986554606;Tarapaca247;;;2020-10-28 15:21:01;;;;;Carabineros de la 4ª Comisaría #Cavancha, a través de su Sección de Investigación Policial, detuvo a 1 individuo que sustrajo especies desde un local ubicado en avda. Arturo Prat, recuperando laa especies sustraídas.
76;FB;3764616370262062;IMIIQQ;;;2020-10-27 23:03:52;;;;;"CONCEJO MUNICIPAL APRUEBA PROPUESTA DE ALCALDE SORIA PARA ENTREGAR SUBVENCIÓN AL CUERPO DE BOMBEROS DE IQUIQUE

Luego de una reunión que mantuvo la semana pasada el Superintendente del CUERPO DE BOMBEROS DE IQUIQUE, Marcelo Zuñiga, con el alcalde de #Iquique, Mauricio Soria Macchiavello, en la que se le mostró al jefe comunal el proyecto de construcción de la Compañía N°11 y solicitó una subvención para enfrentar los gastos de Octubre, Noviembre y Diciembre de la institución bomberil...

Por esta razón es que Soria Macchiavello llevó la propuesta de entregar una subvención de $80 millones al Cuerpo de Bomberos de Iquique hasta el Concejo Municipal, ente colegiado que dio el vamos a la entrega…"
77;FB;3764616370262062;IMIIQQ;;;2020-10-28 22:00:01;;;;;"MES DEL ADULTO MAYOR

CESFAM SUR NOS MUESTRA LOS MODOS DE ATENCIÓN PENSADOS EN LA TERCERA EDAD

A través de esta cápsula, un profesional del Cesfam SUR de Iquique nos explica cuáles son las prestaciones especiales que entrega ese recinto de la Atención Primaria de Salud de #Iquique a l@s ancian@s que requieren de sus servicios…

¡¡PRESTE MUCHA ATENCIÓN y UTILICE ESTOS SERVICIOS en tiempos de pandemia!!

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
78;FB;3764616370262062;IMIIQQ;;;2020-10-28 21:00:02;;;;;"COMERCIANTES DEL SECTOR CENTRO DE IQUIQUE SE PREPARAN PARA HALLOWEEN 2020

En un contexto muy diferente, a raíz de la pandemia por el #Coronavirus, los comerciantes de #Iquique se preparan para la demanda por la cercanía de la Fiesta de Halloween de este año…

Los detalles en el informe de RTC Televisión…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
79;FB;3764616370262062;IMIIQQ;;;2020-10-28 20:00:03;;;;;"SALVAVIDAS IMI RENUEVAN LÍNEA DE SEGURIDAD EN PLAYA CAVANCHA

En este informe de #NoticiasParaTodos les mostramos la labor desarrollada por los SALVAVIDAS de la Municipalidad de Iquique quienes realizaron una mantención a la línea de seguridad demarcada con corchos en Playa Cavancha y repusieron cerca de 600 metros de ella para la tranquilidad de bañistas y deportistas…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
80;FB;3764616370262062;IMIIQQ;;;2020-10-28 19:00:01;;;;;"IMI AMPLÍA SU HORARIO DE ATENCIÓN PRESENCIAL

Guardando todas las medidas sanitarias y con aforos máximos por unidad, el Edificio Consistorial de la Municipalidad de Iquique EXTIENDE su HORARIO DE ATENCIÓN PRESENCIAL, de LUNES A VIERNES desde las 8:30 DE LA MAÑANA a las 13:30 HORAS…

Si tu trámite requiere de atención personal puedes acudir respetando todos los protocolos para evitar contagios…

La lucha contra el #Covid19 no ha terminado por lo que seguir avanzando y no retroceder a la Fase de Cuarentena está en ti: EN MANTENER Y AUMENTAR TU RESPONSABILIDAD AHORA QUE ESTAMOS MÁS EXPUEST@S...

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
81;FB;3764616370262062;IMIIQQ;;;2020-10-28 18:00:01;;;;;"MES DEL ADULTO MAYOR

CESFAM SUR ENTREGA CONSEJOS PARA UNA CORRECTA HIGIENE BUCAL EN ADULT@S MAYORES

A través de la siguiente cápsula audiovisual la odontóloga del Cesfam SUR de Iquique, Karen Wanner, entrega recomendaciones dirigidas a l@s adultos mayores de #Iquique para que sepan cómo mantener una adecuada higiene bucal, de acuerdo a sus necesidades específicas…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
82;FB;3764616370262062;IMIIQQ;;;2020-10-28 17:00:00;;;;;"IMI DETECTA MÁS DE 30 SITIOS QUE SON USADOS COMO BOTADEROS EN LA CIUDAD

A través del testimonio de vecinos a RTC Televisión, les mostramos el impacto que tienen en la calidad de vida de los barrios los sitios eriazos que se forman en diversos puntos de la capital regional, los que son usados como botaderos de escombros y basura…

IMI ya ha detectado más de 30 de estos focos en toda la ciudad…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
83;FB;3764616370262062;IMIIQQ;;;2020-10-28 16:00:01;;;;;"SALUD MUNICIPAL DE #Iquique EN CAMPAÑA DE VACUNACIÓN CONTRA EL SARAMPIÓN

Cada 5 años, la Atención Primaria de Salud centra parte de sus esfuerzos en mantener inmunizad@s a l@s niñ@s del SARAMPIÓN, esto en el marco de la campaña nacional de reforzamiento para evitar un rebrote de esta enfermedad…

Pero, ¿POR QUÉ ES IMPORTANTE ESTA VACUNACIÓN? Sépalo aquí...

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
84;FB;3764616370262062;IMIIQQ;;;2020-10-28 15:00:01;;;;;"IMI REALIZÓ 2DA AUDIENCIA PÚBLICA SOBRE ACTUALIZACIÓN DEL PLAN REGULADOR COMUNAL

Buscando que la comunidad tenga una permanente participación en la planificación del crecimiento urbano de la capital regional, es que la Ilustre Municipalidad de Iquique culminó las audiencias públicas que forman parte del proceso de actualización del Plan Regulador Comunal…

En esta etapa, denominada “Imagen Objetivo” se plantearon las propuestas generadas por las y los profesionales a cargo de esta labor…

La nota es de RTC Televisión…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
85;FB;3764616370262062;IMIIQQ;;;2020-10-28 14:27:45;;;;;"DESDE SECTOR “CASA ESTACIÓN” EN MALL ZOFRI

AHORA | HOY FINALIZA LA CAMPAÑA “IQUIQUE AYUDA A PARAGUAY”, LA QUE PRETENDE RECOPILAR ROPA DE VERANO PARA EL PAÍS GUARANÍ

Luego de los devastadores incendios que han azotado a #Paraguay, la Municipalidad de #Iquique en colaboración con la embajada del país guaraní han iniciado la campaña “Iquique ayuda a Paraguay”, con la finalidad de recopilar ROPA Y CALZADO DE VERANO EN BUEN ESTADO.

El punto de acopio de MALL ZOFRI, ubicado en el sector “Casa Estación” a un costado del Edificio de Convenciones, estará disponible hasta las 16:00 horas de HOY MIÉRCOLES 28 DE OCTUBRE.

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
86;FB;3764616370262062;IMIIQQ;;;2020-10-28 14:00:02;;;;;"IQUIQUE AVANZA

MALL ZOFRI TOMA MEDIDAS PARA HACER MÁS SEGURA LA VISITA DE SUS CLIENTES

A través del siguiente informe de #NoticiasParaTodos le contamos del resguardo de las medidas sanitarias contra el #Coronavirus que está tomando Mall Zofri para ofrecer a sus clientes una experiencia más segura durante su visita al centro comercial…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
87;FB;3764616370262062;IMIIQQ;;;2020-10-28 13:00:04;;;;;"CAMPEONA MUNDIAL DE SANDBOARD VUELVE A ENTRENAR EN CERRO DRAGÓN TRAS INGRESO DE IQUIQUE A FASE 2

En esta nota de RTC Televisión le mostramos cómo ha podido retornar a los entrenamientos en el Cerro Dragón nuestra campeona mundial de sandboard, DAMARIS GÓMEZ, esto, tras el ingreso de #Iquique a la Fase de Transición del Plan Paso a Paso…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
88;FB;3764616370262062;IMIIQQ;;;2020-10-28 12:27:55;;;;;"EN VIVO POR TODAS NUESTRAS PLATAFORMAS:
COMIENZA LA JORNADA CON TODA LA ENERGÍA DE “EL DESPERTAR DE CAMPEONES”
DESDE ESTE MOMENTO, y hasta las 10 DE LA MAÑANA, Radio Municipal 93.3 Fm, RTC Televisión y las Redes Sociales de la Ilustre Municipalidad de Iquique nos unimos para darte una inyección de buena onda para que empieces tu jornada con el mejor ánimo y alegría…
Te informamos sobre lo que está pasando y lo que se viene para el día en #Iquique; te entregamos los datos más útiles y te apoyamos en tu emprendimiento para salir junt@s adelante. Todo esto, con la mejor música para partir el día llen@s de optimismo…
Esto es “EL DESPERTAR DE CAMPEONES”…
En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
89;FB;2422973121331056;IMIIQQ;;;2020-10-28 10:17:44;;;;;"EN VIVO POR TODAS NUESTRAS PLATAFORMAS:
COMIENZA LA JORNADA CON TODA LA ENERGÍA DE “EL DESPERTAR DE CAMPEONES”
DESDE ESTE MOMENTO, y hasta las 10 DE LA MAÑANA, Radio Municipal 93.3 Fm, RTC Televisión y las Redes Sociales de la Ilustre Municipalidad de Iquique nos unimos para darte una inyección de buena onda para que empieces tu jornada con el mejor ánimo y alegría…
Te informamos sobre lo que está pasando y lo que se viene para el día en #Iquique; te entregamos los datos más útiles y te apoyamos en tu emprendimiento para salir junt@s adelante. Todo esto, con la mejor música para partir el día llen@s de optimismo…
Esto es “EL DESPERTAR DE CAMPEONES”…
En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
90;FB;2422973121331056;IMIIQQ;;;2020-10-28 09:00:01;;;;;"#Avísale!! ????

CONOCE AQUÍ EL HORARIO DE TUS TELECLASES POR RTC TELEVISIÓN

Aquí te informamos del horario y la materia que impartimos en nuestras #Teleclases, a través de las señales de RTC Televisión: Abierta, Cable y Facebook...

Esta es la programación correspondiente a HOY MIÉRCOLES 28 DE OCTUBRE...

SI TE CUIDAS del #Covid19 CUIDAS A L@S DEMÁS...

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza

#Iquique"
91;FB;2422973121331056;IMIIQQ;;;2020-10-28 03:00:02;;;;;"ALCALDE SORIA SALUDA A FUNCIONARI@S DE LA MUNICIPALIDAD DE IQUIQUE EN SU DÍA NACIONAL

Al conmemorarse HOY 28 DE OCTUBRE, el DÍA NACIONAL DE LAS Y LOS FUNCIONARIOS MUNICIPALES de #Chile, el alcalde de #Iquique, Mauricio Soria Macchiavello, extiende un cordial saludo a tod@s quienes conformamos la familia de la MUNICIPALIDAD DE IQUIQUE...

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
92;FB;2422973121331056;IMIIQQ;;;2020-10-28 00:45:00;;;;;"JUZGADO DE GARANTÍA DECLARA ADMISIBLE QUERELLA DE IMI POR DAÑOS Y CONTAMINACIÓN EN SANTUARIO NATURAL DE CERRO DRAGÓN

Con esta acción, el Municipio busca que se realicen una serie de diligencias a fin de recopilar toda la información que permita establecer la gravedad de los daños y la contaminación y hallar a quienes cometieron estos graves hechos. Entre las gestiones solicitadas están que se llame a declarar a los testigos; se oficie a la Brigada Investigadora de Delitos contra el Medioambiente y Patrimonio Cultural, BIDEMA, de la Policía de Investigaciones; la utilización de imágenes de cámaras de seguridad que puedan ayudar a esclarecer lo ocurrido y que se oficie al Consejo de Monumentos Nacionales, como entidad técnica, para que informe sobre la existencia de daños en la integridad de la que es considerada la duna urbana más grande del mundo...

La nota es de RTC Televisión...

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
93;FB;2422973121331056;IMIIQQ;;;2020-10-27 23:45:00;;;;;"?? IQUIQUE SE CUIDA ??

?? CONOZCA LA FARMACIA DE TURNO PARA HOY EN #Iquique

Aquí dejamos el dato de la FARMACIA DE TURNO para el día de hoy MARTES 27 DE OCTUBRE 2020, vigente desde las 21 HORAS HASTA LAS 8:59 HORAS DEL MIÉRCOLES 28 DE OCTUBRE.

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
94;FB;2422973121331056;IMIIQQ;;;2020-10-27 20:35:00;;;;;"IQUIQUE AVANZA

PERSONAL DE IMI REPARA DAÑOS Y DELIMITA CICLOVÍA TEMPORAL EN CALLE JUAN MARTÍNEZ

Durante esta jornada, personal de la Ilustre Municipalidad de Iquique realizó reparaciones en la nueva CICLOVÍA TEMPORAL de calle Arturo Fernández y, paralelamente, avanzó en la delimitación de la correspondiente a calle JUAN MARTÍNEZ…

Llamamos al cuidado y uso responsable de estas ciclovías pues, si bien están pensadas para ser temporales, son de gran utilidad para l@s ciclistas y para promover una mejor convivencia vial con conductores y peatones…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
95;FB;2422973121331056;IMIIQQ;;;2020-10-27 18:00:01;;;;;"HASTA EL 29 DE OCTUBRE

?? MUNICIPALIDAD DE IQUIQUE Y FUNDACIÓN TEATRO A MIL TE INVITAN A DISFRUTAR DE LA RENOVADA CARTELERA DE “TEATRORAMA” ??

Gracias a la alianza establecida entre la Fundación Teatro a Mil y la Ilustre Municipalidad de Iquique, nuestra comunidad podrá disfrutar de lo mejor de las artes escénicas, vía streaming en www.teatroamil.tv…

Conozca AQUÍ las nuevas obras que están disponibles en el marco de “TEATRORAMA”, cartelera ONLINE Y GRATUITA que reúne distintos estrenos y panoramas culturales para estos días de TRANSICIÓN...

?? ¡¡NO TE LAS PIERDAS!! ??

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
96;FB;2422973121331056;IMIIQQ;;;2020-10-27 17:00:03;;;;;"PORQUE ERES LA PRIMERA LÍNEA EN TU HOGAR, TOMA LAS MEDIDAS NECESARIAS PARA MANTENER LEJOS AL COVID-19

A pesar de la baja considerable de casos de #Coronavirus en #Iquique y #Tarapacá, y que estamos en FASE DE TRANSICIÓN, es ahora cuando más alerta debemos estar en nuestra lucha contra el #Covid19…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
97;FB;2422973121331056;IMIIQQ;;;2020-10-27 16:00:02;;;;;"IQUIQUE AVANZA

RESTAURANT “LA PICADA DEL RAMESH”: SEPA CÓMO HA LOGRADO SOBREVIVIR DURANTE LA PANDEMIA

En este informe de #NoticiasParaTodos conversamos con el propietario y chef de este local gastronómico del centro de #Iquique, quien nos cuenta cómo ha debido reconvertir su servicio para seguir funcionando, durante la pandemia por #Covid19…

Además, realiza un llamado a la comunidad a no dejar de cuidarse para así avanzar a la Fase 3, lo que permitiría la reapertura de estos locales…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
98;FB;2422973121331056;IMIIQQ;;;2020-10-27 15:00:02;;;;;"MES DEL ADULTO MAYOR

MAX COLLAO CONVERSA CON EL GRAN ATLETA SENIOR ARIEL STANDEN LEVIS

Octubre es el MES DEL ADULTO MAYOR y en #Iquique contamos con un orgullo deportivo de 90 años de edad y en plena vigencia: ARIEL STANDEN LEVIS…

Nuestro compañero Max Collao se internó en la intimidad de su hogar para saber cómo ha vivido estos meses de pandemia y cómo se ha convertido en un ejemplo para las nuevas generaciones…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
99;FB;1762008290606040;IMIIQQ;;;2020-10-27 14:13:55;;;;;"EN VIVO VÍA STREAMING:

CONCEJO MUNICIPAL DE IQUIQUE SESIONA A DISTANCIA EN MEDIO DE PANDEMIA POR CORONAVIRUS

A ESTA HORA el alcalde Mauricio Soria Macchiavello encabeza la Sesión Extraordinaria a distancia correspondiente a la Citación N°65/2020 del Concejo Municipal de #Iquique, donde se abordan diversos temas de interés para la comunidad, en el contexto de la emergencia por el #Covid19…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
100;FB;1762008290606040;IMIIQQ;;;2020-10-27 14:00:01;;;;;"HASTA EL MIÉRCOLES 28 DE OCTUBRE

SÉ SOLIDARI@ Y ÚNETE A LA CAMPAÑA “IQUIQUE AYUDA A PARAGUAY”

A raíz de los violentos incendios forestales que, en estos momentos, afectan a gran parte del territorio del #Paraguay, es que la Ilustre Municipalidad de Iquique no ha querido estar ajena a la tragedia que vive el hermano país y te invita a colaborar con la campaña #IquiqueAyudaAParaguay…

Aquí puedes saber cómo y dónde entregar los aportes que tanto necesita el pueblo paraguayo…

¡¡FUERZA PARAGUAY!!

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
101;FB;1762008290606040;IMIIQQ;;;2020-10-27 13:00:02;;;;;"PLEBISCITO CONSTITUCIONAL 2020

TRAS LOS RESULTADOS, AHORA DEBEREMOS ELEGIR A L@S INTEGRANTES DE LA CONVENCIÓN CONSTITUCIONAL

A través de esta nota de RTC Televisión usted podrá saber cuál es el siguiente paso en el proceso que llevará a #Chile a tener una nueva Constitución Política del Estado…

Sepa aquí el detalle de cómo se conformará la CONVENCIÓN CONSTITUCIONAL que redactará la nueva Carta Magna…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
102;FB;1762008290606040;IMIIQQ;;;2020-10-27 10:43:00;;;;;"EN VIVO POR TODAS NUESTRAS PLATAFORMAS:
COMIENZA LA JORNADA CON TODA LA ENERGÍA DE “EL DESPERTAR DE CAMPEONES”
DESDE ESTE MOMENTO, y hasta las 10 DE LA MAÑANA, Radio Municipal 93.3 Fm, RTC Televisión y las Redes Sociales de la Ilustre Municipalidad de Iquique nos unimos para darte una inyección de buena onda para que empieces tu jornada con el mejor ánimo y alegría…
Te informamos sobre lo que está pasando y lo que se viene para el día en #Iquique; te entregamos los datos más útiles y te apoyamos en tu emprendimiento para salir junt@s adelante. Todo esto, con la mejor música para partir el día llen@s de optimismo…
Esto es “EL DESPERTAR DE CAMPEONES”…
En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
103;FB;1762008290606040;IMIIQQ;;;2020-10-27 09:00:01;;;;;"#Avísale!! ????

CONOCE AQUÍ EL HORARIO DE TUS TELECLASES POR RTC TELEVISIÓN

Aquí te informamos del horario y la materia que impartimos en nuestras #Teleclases, a través de las señales de RTC Televisión: Abierta, Cable y Facebook...

Esta es la programación correspondiente a HOY MARTES 27 DE OCTUBRE...

SI TE CUIDAS del #Covid19 CUIDAS A L@S DEMÁS...

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza

#Iquique"
104;FB;1762008290606040;IMIIQQ;;;2020-10-27 00:45:00;;;;;"PLEBISCITO CONSTITUCIONAL 2020

AL ACUDIR A VOTAR, ALCALDE SORIA DESTACÓ HITO HISTÓRICO DEL PROCESO

Como un día que quedará marcado en la Historia de Chile calificó el alcalde de #Iquique, Mauricio Soria Macchiavello, al 25 DE OCTUBRE al momento de acudir a la Casa del Deportista a votar en el PLEBISCITO CONSTITUCIONAL 2020…

Además, destacó que a este avance en la democracia del país se sumará la próxima elección popular de Gobernadores Regionales…

La nota es de RTC Televisión…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
105;FB;1762008290606040;IMIIQQ;;;2020-10-27 00:00:02;;;;;"?? IQUIQUE SE CUIDA ??

?? CONOZCA LA FARMACIA DE TURNO PARA HOY EN #Iquique

Aquí dejamos el dato de la FARMACIA DE TURNO para el día de hoy LUNES 26 DE OCTUBRE 2020, vigente desde las 21 HORAS HASTA LAS 8:59 HORAS DEL MARTES 27 DE OCTUBRE.

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
106;FB;1064282910652579;IMIIQQ;;;2020-10-26 20:57:02;;;;;"EN VIVO VÍA STREAMING:

CONCEJO MUNICIPAL DE IQUIQUE SESIONA EN LÍNEA PARA CONOCER AVANCES DE LA ACTUALIZACIÓN DEL PLAN REGULADOR COMUNAL

EN ESTOS MOMENTOS, el alcalde Mauricio Soria Macchiavello encabeza la Sesión Extraordinaria a distancia correspondiente a la Citación N°64/2020 del Concejo Municipal de #Iquique, en la que se exponen los avances de la “Imagen Objetivo” del proceso de Actualización del Plan Regulador Comunal…

En OCTUBRE, no bajemos los brazos y sigamos unid@s para lograr la REACTIVACIÓN… #IquiqueSeCuida #IquiqueAvanza"
